period,party,label_l2,label_l3,meeting_count,mention_count
2021-Q1,정의당,지방재정·기타,지방재정,1,1
2021-Q1,정의당,지방행정,지방행정,2,55
2021-Q2,더불어민주당,인공지능·디지털 정부,전자정부,1,213
2021-Q2,더불어민주당,재난·안전,국민안전행정지원,1,1
2021-Q2,더불어민주당,재난·안전,안전및재난,2,785
2021-Q2,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,4,74
2021-Q2,더불어민주당,정부혁신·행정지원,정부혁신,1,71
2021-Q2,더불어민주당,정부혁신·행정지원,조직관리,1,8
2021-Q2,더불어민주당,지방재정·기타,지방세,4,553
2021-Q2,더불어민주당,지방행정,자치인력개발,1,30
2021-Q2,더불어민주당,지방행정,지방행정,5,933
2021-Q2,미래통합당,인공지능·디지털 정부,전자정부,1,21
2021-Q2,미래통합당,재난·안전,안전및재난,1,70
2021-Q2,미래통합당,정부혁신·행정지원,국가적중장기과제추진·지원,3,7
2021-Q2,미래통합당,정부혁신·행정지원,정부혁신,1,7
2021-Q2,미래통합당,정부혁신·행정지원,조직관리,1,2
2021-Q2,미래통합당,지방재정·기타,지방세,3,27
2021-Q2,미래통합당,지방행정,지방행정,5,147
2021-Q2,미래한국당,인공지능·디지털 정부,전자정부,1,15
2021-Q2,미래한국당,재난·안전,안전및재난,1,45
2021-Q2,미래한국당,정부혁신·행정지원,국가적중장기과제추진·지원,3,9
2021-Q2,미래한국당,정부혁신·행정지원,정부혁신,1,5
2021-Q2,미래한국당,지방재정·기타,지방세,3,25
2021-Q2,미래한국당,지방행정,지방행정,4,81
2021-Q2,미분류,인공지능·디지털 정부,전자정부,1,69
2021-Q2,미분류,재난·안전,안전및재난,2,257
2021-Q2,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,4,128
2021-Q2,미분류,정부혁신·행정지원,정부혁신,1,23
2021-Q2,미분류,지방재정·기타,지방세,4,177
2021-Q2,미분류,지방행정,자치인력개발,1,4
2021-Q2,미분류,지방행정,지방행정,5,1228
2021-Q2,정의당,인공지능·디지털 정부,전자정부,1,3
2021-Q2,정의당,재난·안전,안전및재난,1,17
2021-Q2,정의당,정부혁신·행정지원,정부혁신,1,1
2021-Q2,정의당,지방재정·기타,지방세,1,1
2021-Q2,정의당,지방행정,지방행정,1,10
2021-Q3,더불어민주당,인공지능·디지털 정부,국가기록물,2,129
2021-Q3,더불어민주당,인공지능·디지털 정부,전자정부,1,36
2021-Q3,더불어민주당,재난·안전,국민안전행정지원,2,432
2021-Q3,더불어민주당,재난·안전,비상대비,1,126
2021-Q3,더불어민주당,재난·안전,안전및재난,5,4963
2021-Q3,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,3,390
2021-Q3,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,72
2021-Q3,더불어민주당,정부혁신·행정지원,정부의전,2,67
2021-Q3,더불어민주당,정부혁신·행정지원,정부혁신,2,1197
2021-Q3,더불어민주당,정부혁신·행정지원,조직관리,3,897
2021-Q3,더불어민주당,지방재정·기타,지방세,3,1185
2021-Q3,더불어민주당,지방재정·기타,지방재정,5,703
2021-Q3,더불어민주당,지방행정,지방행정,3,5581
2021-Q3,더불어민주당,지방행정,지역균형발전,2,645
2021-Q3,미래통합당,인공지능·디지털 정부,국가기록물,2,27
2021-Q3,미래통합당,인공지능·디지털 정부,전자정부,1,9
2021-Q3,미래통합당,재난·안전,국민안전행정지원,2,121
2021-Q3,미래통합당,재난·안전,비상대비,1,38
2021-Q3,미래통합당,재난·안전,안전및재난,5,1228
2021-Q3,미래통합당,정부혁신·행정지원,국가적중장기과제추진·지원,3,95
2021-Q3,미래통합당,정부혁신·행정지원,안전행정행정지원,1,18
2021-Q3,미래통합당,정부혁신·행정지원,정부의전,1,19
2021-Q3,미래통합당,정부혁신·행정지원,정부혁신,2,335
2021-Q3,미래통합당,정부혁신·행정지원,조직관리,3,225
2021-Q3,미래통합당,지방재정·기타,지방세,3,312
2021-Q3,미래통합당,지방재정·기타,지방재정,5,250
2021-Q3,미래통합당,지방행정,지방행정,3,1467
2021-Q3,미래통합당,지방행정,지역균형발전,2,153
2021-Q3,미래한국당,인공지능·디지털 정부,국가기록물,1,6
2021-Q3,미래한국당,재난·안전,안전및재난,2,97
2021-Q3,미래한국당,정부혁신·행정지원,국가적중장기과제추진·지원,1,12
2021-Q3,미래한국당,정부혁신·행정지원,조직관리,1,10
2021-Q3,미래한국당,지방재정·기타,지방재정,1,7
2021-Q3,미래한국당,지방행정,지방행정,1,90
2021-Q3,미래한국당,지방행정,지역균형발전,1,24
2021-Q3,미분류,인공지능·디지털 정부,국가기록물,2,43
2021-Q3,미분류,인공지능·디지털 정부,전자정부,1,19
2021-Q3,미분류,재난·안전,국민안전행정지원,2,431
2021-Q3,미분류,재난·안전,비상대비,1,168
2021-Q3,미분류,재난·안전,안전및재난,5,3625
2021-Q3,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,3,261
2021-Q3,미분류,정부혁신·행정지원,안전행정행정지원,1,38
2021-Q3,미분류,정부혁신·행정지원,정부의전,2,85
2021-Q3,미분류,정부혁신·행정지원,정부혁신,2,1190
2021-Q3,미분류,정부혁신·행정지원,조직관리,3,677
2021-Q3,미분류,지방재정·기타,지방세,3,533
2021-Q3,미분류,지방재정·기타,지방재정,5,329
2021-Q3,미분류,지방행정,지방행정,3,4052
2021-Q3,미분류,지방행정,지역균형발전,2,400
2021-Q3,정의당,인공지능·디지털 정부,국가기록물,2,7
2021-Q3,정의당,인공지능·디지털 정부,전자정부,1,3
2021-Q3,정의당,재난·안전,국민안전행정지원,2,35
2021-Q3,정의당,재난·안전,비상대비,1,10
2021-Q3,정의당,재난·안전,안전및재난,4,307
2021-Q3,정의당,정부혁신·행정지원,국가적중장기과제추진·지원,3,19
2021-Q3,정의당,정부혁신·행정지원,안전행정행정지원,1,6
2021-Q3,정의당,정부혁신·행정지원,정부의전,1,5
2021-Q3,정의당,정부혁신·행정지원,정부혁신,2,97
2021-Q3,정의당,정부혁신·행정지원,조직관리,3,69
2021-Q3,정의당,지방재정·기타,지방세,3,120
2021-Q3,정의당,지방재정·기타,지방재정,4,60
2021-Q3,정의당,지방행정,지방행정,3,366
2021-Q3,정의당,지방행정,지역균형발전,2,27
2021-Q4,더불어민주당,인공지능·디지털 정부,국가기록물,1,82
2021-Q4,더불어민주당,인공지능·디지털 정부,전자정부,2,141
2021-Q4,더불어민주당,재난·안전,국민안전행정지원,1,413
2021-Q4,더불어민주당,재난·안전,비상대비,1,82
2021-Q4,더불어민주당,재난·안전,안전및재난,3,4290
2021-Q4,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,59
2021-Q4,더불어민주당,정부혁신·행정지원,정부의전,2,446
2021-Q4,더불어민주당,정부혁신·행정지원,정부혁신,2,2416
2021-Q4,더불어민주당,정부혁신·행정지원,조직관리,2,554
2021-Q4,더불어민주당,지방재정·기타,지방세,2,6184
2021-Q4,더불어민주당,지방재정·기타,지방재정,3,1019
2021-Q4,더불어민주당,지방행정,지방행정,3,3297
2021-Q4,더불어민주당,지방행정,지역균형발전,1,236
2021-Q4,미래통합당,인공지능·디지털 정부,국가기록물,1,16
2021-Q4,미래통합당,인공지능·디지털 정부,전자정부,2,38
2021-Q4,미래통합당,재난·안전,국민안전행정지원,1,154
2021-Q4,미래통합당,재난·안전,비상대비,1,16
2021-Q4,미래통합당,재난·안전,안전및재난,3,1138
2021-Q4,미래통합당,정부혁신·행정지원,국가적중장기과제추진·지원,1,22
2021-Q4,미래통합당,정부혁신·행정지원,정부의전,2,84
2021-Q4,미래통합당,정부혁신·행정지원,정부혁신,2,828
2021-Q4,미래통합당,정부혁신·행정지원,조직관리,2,192
2021-Q4,미래통합당,지방재정·기타,지방재정,2,238
2021-Q4,미래통합당,지방행정,지방행정,2,1010
2021-Q4,미래통합당,지방행정,지역균형발전,1,88
2021-Q4,미래한국당,인공지능·디지털 정부,국가기록물,1,4
2021-Q4,미래한국당,인공지능·디지털 정부,전자정부,2,9
2021-Q4,미래한국당,재난·안전,국민안전행정지원,1,35
2021-Q4,미래한국당,재난·안전,비상대비,1,4
2021-Q4,미래한국당,재난·안전,안전및재난,3,275
2021-Q4,미래한국당,정부혁신·행정지원,국가적중장기과제추진·지원,1,5
2021-Q4,미래한국당,정부혁신·행정지원,정부의전,2,26
2021-Q4,미래한국당,정부혁신·행정지원,정부혁신,2,190
2021-Q4,미래한국당,정부혁신·행정지원,조직관리,2,44
2021-Q4,미래한국당,지방재정·기타,지방세,1,363
2021-Q4,미래한국당,지방재정·기타,지방재정,3,73
2021-Q4,미래한국당,지방행정,지방행정,2,235
2021-Q4,미래한국당,지방행정,지역균형발전,1,20
2021-Q4,미분류,인공지능·디지털 정부,국가기록물,1,72
2021-Q4,미분류,인공지능·디지털 정부,전자정부,2,105
2021-Q4,미분류,재난·안전,국민안전행정지원,1,231
2021-Q4,미분류,재난·안전,비상대비,1,72
2021-Q4,미분류,재난·안전,안전및재난,3,3062
2021-Q4,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,33
2021-Q4,미분류,정부혁신·행정지원,정부의전,2,233
2021-Q4,미분류,정부혁신·행정지원,정부혁신,2,1482
2021-Q4,미분류,정부혁신·행정지원,조직관리,2,336
2021-Q4,미분류,지방재정·기타,지방세,2,1379
2021-Q4,미분류,지방재정·기타,지방재정,3,508
2021-Q4,미분류,지방행정,지방행정,2,2235
2021-Q4,미분류,지방행정,지역균형발전,1,132
2021-Q4,정의당,인공지능·디지털 정부,국가기록물,1,4
2021-Q4,정의당,인공지능·디지털 정부,전자정부,2,6
2021-Q4,정의당,재난·안전,국민안전행정지원,1,14
2021-Q4,정의당,재난·안전,비상대비,1,4
2021-Q4,정의당,재난·안전,안전및재난,3,170
2021-Q4,정의당,정부혁신·행정지원,국가적중장기과제추진·지원,1,2
2021-Q4,정의당,정부혁신·행정지원,정부의전,2,8
2021-Q4,정의당,정부혁신·행정지원,정부혁신,2,88
2021-Q4,정의당,정부혁신·행정지원,조직관리,2,20
2021-Q4,정의당,지방재정·기타,지방재정,2,22
2021-Q4,정의당,지방행정,지방행정,2,130
2021-Q4,정의당,지방행정,지역균형발전,1,8
2022-Q1,더불어민주당,인공지능·디지털 정부,국가기록물,1,24
2022-Q1,더불어민주당,인공지능·디지털 정부,전자정부,1,12
2022-Q1,더불어민주당,재난·안전,국민안전행정지원,3,21
2022-Q1,더불어민주당,재난·안전,비상대비,1,24
2022-Q1,더불어민주당,재난·안전,안전및재난,2,708
2022-Q1,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,4
2022-Q1,더불어민주당,정부혁신·행정지원,안전행정행정지원,2,71
2022-Q1,더불어민주당,정부혁신·행정지원,정부의전,2,39
2022-Q1,더불어민주당,정부혁신·행정지원,정부혁신,3,350
2022-Q1,더불어민주당,정부혁신·행정지원,조직관리,1,48
2022-Q1,더불어민주당,지방재정·기타,지방세,2,201
2022-Q1,더불어민주당,지방재정·기타,지방재정,1,72
2022-Q1,더불어민주당,지방행정,지방행정,5,1139
2022-Q1,더불어민주당,지방행정,지역균형발전,2,24
2022-Q1,미래통합당,재난·안전,안전및재난,1,12
2022-Q1,미래통합당,정부혁신·행정지원,안전행정행정지원,1,21
2022-Q1,미래통합당,정부혁신·행정지원,정부의전,1,1
2022-Q1,미래통합당,정부혁신·행정지원,정부혁신,2,17
2022-Q1,미래통합당,지방재정·기타,지방세,1,5
2022-Q1,미래통합당,지방행정,지방행정,4,138
2022-Q1,미래한국당,정부혁신·행정지원,정부혁신,1,11
2022-Q1,미분류,인공지능·디지털 정부,국가기록물,1,12
2022-Q1,미분류,인공지능·디지털 정부,전자정부,1,6
2022-Q1,미분류,재난·안전,국민안전행정지원,2,12
2022-Q1,미분류,재난·안전,비상대비,1,12
2022-Q1,미분류,재난·안전,안전및재난,2,264
2022-Q1,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,3
2022-Q1,미분류,정부혁신·행정지원,안전행정행정지원,2,76
2022-Q1,미분류,정부혁신·행정지원,정부의전,2,14
2022-Q1,미분류,정부혁신·행정지원,정부혁신,3,280
2022-Q1,미분류,정부혁신·행정지원,조직관리,1,24
2022-Q1,미분류,지방재정·기타,지방세,2,63
2022-Q1,미분류,지방재정·기타,지방재정,1,36
2022-Q1,미분류,지방행정,지방행정,5,885
2022-Q1,미분류,지방행정,지역균형발전,2,14
2022-Q1,정의당,재난·안전,안전및재난,1,84
2022-Q1,정의당,정부혁신·행정지원,정부의전,1,7
2022-Q1,정의당,정부혁신·행정지원,정부혁신,1,2
2022-Q1,정의당,지방재정·기타,지방세,1,35
2022-Q1,정의당,지방행정,지방행정,2,57
2022-Q2,더불어민주당,인공지능·디지털 정부,국가기록물,1,1
2022-Q2,더불어민주당,재난·안전,안전및재난,2,630
2022-Q2,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,48
2022-Q2,더불어민주당,정부혁신·행정지원,정부의전,5,1965
2022-Q2,더불어민주당,정부혁신·행정지원,정부혁신,2,326
2022-Q2,더불어민주당,정부혁신·행정지원,조직관리,3,172
2022-Q2,더불어민주당,지방재정·기타,지방세,1,360
2022-Q2,더불어민주당,지방재정·기타,지방재정,2,267
2022-Q2,더불어민주당,지방행정,지방행정,2,584
2022-Q2,미래통합당,재난·안전,안전및재난,2,56
2022-Q2,미래통합당,정부혁신·행정지원,안전행정행정지원,1,2
2022-Q2,미래통합당,정부혁신·행정지원,정부의전,2,255
2022-Q2,미래통합당,정부혁신·행정지원,정부혁신,1,7
2022-Q2,미래통합당,정부혁신·행정지원,조직관리,1,4
2022-Q2,미래통합당,지방재정·기타,지방세,1,15
2022-Q2,미래통합당,지방재정·기타,지방재정,2,41
2022-Q2,미래통합당,지방행정,지방행정,1,17
2022-Q2,미래한국당,정부혁신·행정지원,정부혁신,1,24
2022-Q2,미래한국당,정부혁신·행정지원,조직관리,1,12
2022-Q2,미래한국당,지방행정,지방행정,1,24
2022-Q2,미분류,재난·안전,안전및재난,2,641
2022-Q2,미분류,정부혁신·행정지원,안전행정행정지원,1,70
2022-Q2,미분류,정부혁신·행정지원,정부의전,3,744
2022-Q2,미분류,정부혁신·행정지원,정부혁신,1,505
2022-Q2,미분류,정부혁신·행정지원,조직관리,1,270
2022-Q2,미분류,지방재정·기타,지방세,1,525
2022-Q2,미분류,지방재정·기타,지방재정,2,116
2022-Q2,미분류,지방행정,지방행정,1,855
2022-Q2,정의당,재난·안전,안전및재난,1,112
2022-Q2,정의당,정부혁신·행정지원,안전행정행정지원,1,14
2022-Q2,정의당,정부혁신·행정지원,정부의전,2,46
2022-Q2,정의당,정부혁신·행정지원,정부혁신,1,49
2022-Q2,정의당,정부혁신·행정지원,조직관리,2,29
2022-Q2,정의당,지방재정·기타,지방세,1,105
2022-Q2,정의당,지방재정·기타,지방재정,1,7
2022-Q2,정의당,지방행정,지방행정,1,119
2022-Q3,더불어민주당,재난·안전,안전및재난,1,612
2022-Q3,더불어민주당,정부혁신·행정지원,정부의전,2,1014
2022-Q3,더불어민주당,정부혁신·행정지원,조직관리,2,1031
2022-Q3,더불어민주당,지방재정·기타,지방재정,1,612
2022-Q3,더불어민주당,지방행정,지방행정,1,7
2022-Q3,미래통합당,재난·안전,안전및재난,1,239
2022-Q3,미래통합당,정부혁신·행정지원,정부의전,3,461
2022-Q3,미래통합당,정부혁신·행정지원,조직관리,2,336
2022-Q3,미래통합당,지방재정·기타,지방재정,1,239
2022-Q3,미래통합당,지방행정,지방행정,1,9
2022-Q3,미분류,재난·안전,안전및재난,1,658
2022-Q3,미분류,정부혁신·행정지원,정부의전,2,1457
2022-Q3,미분류,정부혁신·행정지원,조직관리,2,564
2022-Q3,미분류,지방재정·기타,지방재정,1,658
2022-Q3,미분류,지방행정,지방행정,1,3
2022-Q4,더불어민주당,인공지능·디지털 정부,국가기록물,1,2
2022-Q4,더불어민주당,재난·안전,국민안전행정지원,2,28
2022-Q4,더불어민주당,재난·안전,안전및재난,4,180
2022-Q4,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,2,9
2022-Q4,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,1
2022-Q4,더불어민주당,정부혁신·행정지원,정부의전,2,9
2022-Q4,더불어민주당,정부혁신·행정지원,정부혁신,2,624
2022-Q4,더불어민주당,정부혁신·행정지원,조직관리,2,39
2022-Q4,더불어민주당,지방재정·기타,지방세,1,2021
2022-Q4,더불어민주당,지방재정·기타,지방재정,3,20
2022-Q4,더불어민주당,지방행정,지방행정,2,351
2022-Q4,미래통합당,인공지능·디지털 정부,국가기록물,1,2
2022-Q4,미래통합당,재난·안전,국민안전행정지원,2,84
2022-Q4,미래통합당,재난·안전,안전및재난,4,597
2022-Q4,미래통합당,정부혁신·행정지원,국가적중장기과제추진·지원,2,23
2022-Q4,미래통합당,정부혁신·행정지원,안전행정행정지원,1,1
2022-Q4,미래통합당,정부혁신·행정지원,정부의전,2,21
2022-Q4,미래통합당,정부혁신·행정지원,정부혁신,2,331
2022-Q4,미래통합당,정부혁신·행정지원,조직관리,2,151
2022-Q4,미래통합당,지방재정·기타,지방세,1,1032
2022-Q4,미래통합당,지방재정·기타,지방재정,3,46
2022-Q4,미래통합당,지방행정,지방행정,2,691
2022-Q4,미분류,재난·안전,국민안전행정지원,1,76
2022-Q4,미분류,재난·안전,안전및재난,3,573
2022-Q4,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,19
2022-Q4,미분류,정부혁신·행정지원,정부의전,1,13
2022-Q4,미분류,정부혁신·행정지원,정부혁신,2,595
2022-Q4,미분류,정부혁신·행정지원,조직관리,1,152
2022-Q4,미분류,지방재정·기타,지방세,1,301
2022-Q4,미분류,지방재정·기타,지방재정,2,32
2022-Q4,미분류,지방행정,지방행정,3,520
2023-Q1,더불어민주당,인공지능·디지털 정부,국가기록물,2,887
2023-Q1,더불어민주당,재난·안전,국민안전행정지원,2,683
2023-Q1,더불어민주당,재난·안전,비상대비,1,82
2023-Q1,더불어민주당,재난·안전,안전및재난,3,5145
2023-Q1,더불어민주당,재난·안전,재난예방,1,173
2023-Q1,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,2,387
2023-Q1,더불어민주당,정부혁신·행정지원,정부의전,1,346
2023-Q1,더불어민주당,정부혁신·행정지원,정부혁신,5,6890
2023-Q1,더불어민주당,정부혁신·행정지원,조직관리,5,1055
2023-Q1,더불어민주당,지방재정·기타,지방세,3,25509
2023-Q1,더불어민주당,지방재정·기타,지방재정,5,6578
2023-Q1,더불어민주당,지방행정,지방행정,4,12222
2023-Q1,더불어민주당,지방행정,지역균형발전,3,872
2023-Q1,미래통합당,인공지능·디지털 정부,국가기록물,2,116
2023-Q1,미래통합당,재난·안전,국민안전행정지원,2,448
2023-Q1,미래통합당,재난·안전,비상대비,1,68
2023-Q1,미래통합당,재난·안전,안전및재난,3,4270
2023-Q1,미래통합당,재난·안전,재난예방,1,104
2023-Q1,미래통합당,정부혁신·행정지원,국가적중장기과제추진·지원,2,242
2023-Q1,미래통합당,정부혁신·행정지원,정부의전,1,208
2023-Q1,미래통합당,정부혁신·행정지원,정부혁신,5,1719
2023-Q1,미래통합당,정부혁신·행정지원,조직관리,5,662
2023-Q1,미래통합당,지방재정·기타,지방세,3,2209
2023-Q1,미래통합당,지방재정·기타,지방재정,5,1091
2023-Q1,미래통합당,지방행정,지방행정,4,5343
2023-Q1,미래통합당,지방행정,지역균형발전,3,305
2023-Q1,미분류,인공지능·디지털 정부,국가기록물,2,749
2023-Q1,미분류,재난·안전,국민안전행정지원,2,1175
2023-Q1,미분류,재난·안전,비상대비,1,106
2023-Q1,미분류,재난·안전,안전및재난,3,8186
2023-Q1,미분류,재난·안전,재난예방,1,321
2023-Q1,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,2,695
2023-Q1,미분류,정부혁신·행정지원,정부의전,1,642
2023-Q1,미분류,정부혁신·행정지원,정부혁신,5,7871
2023-Q1,미분류,정부혁신·행정지원,조직관리,5,1815
2023-Q1,미분류,지방재정·기타,지방세,3,23211
2023-Q1,미분류,지방재정·기타,지방재정,5,6389
2023-Q1,미분류,지방행정,지방행정,4,16286
2023-Q1,미분류,지방행정,지역균형발전,3,1101
2023-Q2,더불어민주당,인공지능·디지털 정부,전자정부,2,17
2023-Q2,더불어민주당,재난·안전,국민안전행정지원,3,110
2023-Q2,더불어민주당,재난·안전,비상대비,2,17
2023-Q2,더불어민주당,재난·안전,안전및재난,3,1265
2023-Q2,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,114
2023-Q2,더불어민주당,정부혁신·행정지원,정부혁신,3,745
2023-Q2,더불어민주당,정부혁신·행정지원,조직관리,4,644
2023-Q2,더불어민주당,지방재정·기타,지방세,5,1147
2023-Q2,더불어민주당,지방재정·기타,지방재정,3,250
2023-Q2,더불어민주당,지방행정,지방행정,5,4553
2023-Q2,더불어민주당,지방행정,지역균형발전,3,71
2023-Q2,더불어시민당,정부혁신·행정지원,조직관리,1,41
2023-Q2,무소속,재난·안전,국민안전행정지원,1,2
2023-Q2,무소속,재난·안전,안전및재난,1,25
2023-Q2,무소속,정부혁신·행정지원,국가적중장기과제추진·지원,1,3
2023-Q2,무소속,정부혁신·행정지원,정부혁신,1,9
2023-Q2,무소속,정부혁신·행정지원,조직관리,1,12
2023-Q2,무소속,지방재정·기타,지방세,1,17
2023-Q2,무소속,지방재정·기타,지방재정,1,6
2023-Q2,무소속,지방행정,지방행정,1,19
2023-Q2,무소속,지방행정,지역균형발전,1,1
2023-Q2,미래통합당,인공지능·디지털 정부,전자정부,2,39
2023-Q2,미래통합당,재난·안전,국민안전행정지원,2,67
2023-Q2,미래통합당,재난·안전,비상대비,2,39
2023-Q2,미래통합당,재난·안전,안전및재난,2,798
2023-Q2,미래통합당,정부혁신·행정지원,정부혁신,2,1042
2023-Q2,미래통합당,정부혁신·행정지원,조직관리,4,444
2023-Q2,미래통합당,지방재정·기타,지방세,3,1097
2023-Q2,미래통합당,지방재정·기타,지방재정,2,94
2023-Q2,미래통합당,지방행정,지방행정,4,1465
2023-Q2,미래통합당,지방행정,지역균형발전,2,67
2023-Q2,미분류,인공지능·디지털 정부,전자정부,2,29
2023-Q2,미분류,재난·안전,국민안전행정지원,3,191
2023-Q2,미분류,재난·안전,비상대비,2,29
2023-Q2,미분류,재난·안전,안전및재난,3,2332
2023-Q2,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,210
2023-Q2,미분류,정부혁신·행정지원,정부혁신,3,1657
2023-Q2,미분류,정부혁신·행정지원,조직관리,4,1135
2023-Q2,미분류,지방재정·기타,지방세,5,2037
2023-Q2,미분류,지방재정·기타,지방재정,3,484
2023-Q2,미분류,지방행정,지방행정,5,3997
2023-Q2,미분류,지방행정,지역균형발전,3,121
2023-Q2,열린민주당,인공지능·디지털 정부,전자정부,1,1
2023-Q2,열린민주당,재난·안전,국민안전행정지원,1,1
2023-Q2,열린민주당,재난·안전,비상대비,1,1
2023-Q2,열린민주당,재난·안전,안전및재난,1,26
2023-Q2,열린민주당,정부혁신·행정지원,정부혁신,1,22
2023-Q2,열린민주당,정부혁신·행정지원,조직관리,1,3
2023-Q2,열린민주당,지방재정·기타,지방세,1,29
2023-Q2,열린민주당,지방재정·기타,지방재정,1,6
2023-Q2,열린민주당,지방행정,지방행정,1,41
2023-Q2,열린민주당,지방행정,지역균형발전,1,1
2023-Q3,더불어민주당,정부혁신·행정지원,조직관리,2,93
2023-Q3,더불어시민당,정부혁신·행정지원,조직관리,1,7
2023-Q3,미분류,정부혁신·행정지원,조직관리,1,75
2023-Q4,더불어민주당,인공지능·디지털 정부,국가기록물,1,1
2023-Q4,더불어민주당,인공지능·디지털 정부,전자정부,1,1
2023-Q4,더불어민주당,재난·안전,국민안전행정지원,2,12
2023-Q4,더불어민주당,재난·안전,비상대비,1,3
2023-Q4,더불어민주당,재난·안전,안전및재난,5,2656
2023-Q4,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,72
2023-Q4,더불어민주당,정부혁신·행정지원,정부혁신,7,1080
2023-Q4,더불어민주당,정부혁신·행정지원,조직관리,3,8
2023-Q4,더불어민주당,지방재정·기타,지방세,4,3003
2023-Q4,더불어민주당,지방재정·기타,지방재정,4,835
2023-Q4,더불어민주당,지방행정,지방행정,4,1236
2023-Q4,더불어민주당,지방행정,지역균형발전,3,64
2023-Q4,더불어시민당,재난·안전,안전및재난,1,53
2023-Q4,더불어시민당,정부혁신·행정지원,정부혁신,1,39
2023-Q4,더불어시민당,지방재정·기타,지방재정,1,13
2023-Q4,더불어시민당,지방행정,지방행정,1,39
2023-Q4,더불어시민당,지방행정,지역균형발전,1,1
2023-Q4,무소속,재난·안전,안전및재난,3,451
2023-Q4,무소속,정부혁신·행정지원,정부혁신,1,191
2023-Q4,무소속,지방재정·기타,지방재정,3,131
2023-Q4,무소속,지방행정,지방행정,1,312
2023-Q4,무소속,지방행정,지역균형발전,1,8
2023-Q4,미래통합당,재난·안전,국민안전행정지원,1,4
2023-Q4,미래통합당,재난·안전,안전및재난,5,200
2023-Q4,미래통합당,정부혁신·행정지원,안전행정행정지원,1,4
2023-Q4,미래통합당,정부혁신·행정지원,정부혁신,3,73
2023-Q4,미래통합당,지방재정·기타,지방세,2,92
2023-Q4,미래통합당,지방재정·기타,지방재정,4,139
2023-Q4,미래통합당,지방행정,지방행정,3,43
2023-Q4,미래통합당,지방행정,지역균형발전,2,2
2023-Q4,미분류,재난·안전,국민안전행정지원,1,3
2023-Q4,미분류,재난·안전,안전및재난,5,1634
2023-Q4,미분류,정부혁신·행정지원,안전행정행정지원,1,8
2023-Q4,미분류,정부혁신·행정지원,정부혁신,3,886
2023-Q4,미분류,지방재정·기타,지방세,3,378
2023-Q4,미분류,지방재정·기타,지방재정,4,476
2023-Q4,미분류,지방행정,지방행정,3,1063
2023-Q4,미분류,지방행정,지역균형발전,2,31
2024-Q1,더불어민주당,재난·안전,비상대비,1,5
2024-Q1,더불어민주당,재난·안전,안전및재난,1,3
2024-Q1,더불어민주당,정부혁신·행정지원,정부혁신,3,493
2024-Q1,더불어시민당,정부혁신·행정지원,정부혁신,2,79
2024-Q1,미래통합당,재난·안전,비상대비,1,1
2024-Q1,미래통합당,정부혁신·행정지원,정부혁신,2,15
2024-Q1,미분류,정부혁신·행정지원,정부혁신,3,536
2024-Q2,기본소득당,재난·안전,안전및재난,1,2
2024-Q2,기본소득당,정부혁신·행정지원,정부의전,1,2
2024-Q2,기본소득당,정부혁신·행정지원,조직관리,1,5
2024-Q2,더불어민주당,재난·안전,안전및재난,1,12
2024-Q2,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,210
2024-Q2,더불어민주당,정부혁신·행정지원,정부의전,2,19
2024-Q2,더불어민주당,정부혁신·행정지원,정부혁신,2,217
2024-Q2,더불어민주당,정부혁신·행정지원,조직관리,3,86
2024-Q2,더불어시민당,정부혁신·행정지원,정부혁신,1,3
2024-Q2,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,196
2024-Q2,미분류,정부혁신·행정지원,정부혁신,2,199
2024-Q2,미분류,정부혁신·행정지원,조직관리,1,54
2024-Q2,조국혁신당,재난·안전,안전및재난,1,1
2024-Q2,조국혁신당,정부혁신·행정지원,국가적중장기과제추진·지원,1,26
2024-Q2,조국혁신당,정부혁신·행정지원,정부의전,1,1
2024-Q2,조국혁신당,정부혁신·행정지원,정부혁신,1,26
2024-Q2,조국혁신당,정부혁신·행정지원,조직관리,1,3
2024-Q3,국민의힘,지방행정,지역균형발전,2,125
2024-Q3,국민의힘,인공지능·디지털 정부,전자정부,1,16
2024-Q3,국민의힘,재난·안전,국민안전행정지원,2,44
